EVTL,Industrials,Vertical Aerospace Ltd
EW,Health Care,Edwards Lifesciences Corp
EXK,Materials,Endeavour Silver Corp
EXP,Materials,Eagle Materials Inc
EXPR,Consumer Discretionary,Express Inc
EXR,Real Estate,Extra Space Storage Inc
F,Consumer Discretionary,Ford Motor Co
FAF,Financials,First American Financial Corp
FATH,Industrials,Fathom Digital Manufacturing Corp
FBIN,Industrials,Fortune Brands Innovations Inc
FBK,Financials,FB Financial Corp
FBP,Financials,First Bancorp
FBRT,Financials,Franklin BSP Realty Trust Inc
FC,Industrials,Franklin Covey Co
FCF,Financials,First Commonwealth Financial Corp
FCN,Industrials,FTI Consulting Inc
FCPT,Real Estate,Four Corners Property Trust Inc
FCX,Materials,Freeport-McMoRan Inc
FDP,Consumer Staples,Fresh Del Monte Produce Inc
FDS,Financials,Factset Research Systems Inc
FDX,Industrials,FedEx Corp
FE,Utilities,FirstEnergy Corp
FEDU,Consumer Discretionary,Four Seasons Education (Cayman) Inc
FENG,Communication Services,Phoenix New Media Ltd
FERG,Industrials,Ferguson PLC
FET,Energy,Forum Energy Technologies Inc
FF,Materials,FutureFuel Corp
FG,Financials,F&G Annuities & Life Inc
FHI,Financials,Federated Hermes Inc
FHN,Financials,First Horizon Corp
FICO,Information Technology,Fair Isaac Corp
FIGS,Health Care,Figs Inc
FINV,Financials,FinVolution Group
FIS,Financials,Fidelity National Information Services Inc
FIX,Industrials,Comfort Systems USA Inc
FL,Consumer Discretionary,Foot Locker Inc
FLNG,Energy,FLEX LNG Ltd
FLO,Consumer Staples,Flowers Foods Inc
FLR,Industrials,Fluor Corp
FLS,Industrials,Flowserve Corp
FLT,Financials,Fleetcor Technologies Inc
FMC,Materials,FMC Corp
FMS,Health Care,Fresenius Medical Care AG & Co KGaA
FMX,Consumer Staples,Fomento Economico Mexicano SAB de CV
FN,Information Technology,Fabrinet
FNA,Health Care,Paragon 28 Inc
FNB,Financials,FNB Corp
FND,Consumer Discretionary,Floor & Decor Holdings Inc
FNF,Financials,Fidelity National Financial Inc
FNV,Materials,Franco-Nevada Corp
FOA,Financials,Finance of America Companies Inc
FOR,Real Estate,Forestar Group Inc
FORG,Information Technology,ForgeRock Inc
FOUR,Financials,Shift4 Payments Inc
FPH,Real Estate,Five Point Holdings LLC
FPI,Real Estate,Farmland Partners Inc
FR,Real Estate,First Industrial Realty Trust Inc
FREY,Industrials,FREYR Battery SA
FRGE,Financials,Forge Global Holdings Inc
FRO,Energy,Frontline Plc
FRT,Real Estate,Federal Realty Investment Trust
FSLY,Information Technology,Fastly Inc
FSM,Materials,Fortuna Silver Mines Inc
FSR,Consumer Discretionary,Fisker Inc
FSS,Industrials,Federal Signal Corp
FTCH,Consumer Discretionary,Farfetch Ltd
FTI,Energy,TechnipFMC PLC
FTK,Materials,Flotek Industries Inc
FTS,Utilities,Fortis Inc
FTV,Industrials,Fortive Corp
FUBO,Communication Services,Fubotv Inc
FUL,Materials,H.B. Fuller Company
FVRR,Industrials,Fiverr International Ltd
FXLV,Consumer Discretionary,F45 Training Holdings Inc
G,Industrials,Genpact Ltd
GATO,Materials,Gatos Silver Inc
GATX,Industrials,GATX Corp
GB,Financials,Global Blue Group Holding Ltd
GBCI,Financials,Glacier Bancorp Inc
GBLI,Financials,Global Indemnity Group LLC
GBTG,Consumer Discretionary,Global Business Travel Group Inc
GBX,Industrials,Greenbrier Companies Inc
GCI,Communication Services,Gannett Co Inc
GCO,Consumer Discretionary,Genesco Inc
GD,Industrials,General Dynamics Corp
GDDY,Information Technology,GoDaddy Inc
GDOT,Financials,Green Dot Corp
GE,Industrials,General Electric Co
GEF,Materials,Greif Inc
GEFb,Materials,Greif Inc
GEHI,Consumer Discretionary,Gravitas Education Holdings Inc
GENI,Consumer Discretionary,Genius Sports Ltd
GEO,Industrials,Geo Group Inc
GES,Consumer Discretionary,Guess? Inc
GETR,Industrials,Getaround Inc
GETY,Communication Services,Getty Images Holdings Inc
GFF,Industrials,Griffon Corp
GFI,Materials,Gold Fields Ltd
GFL,Industrials,GFL Environmental Inc
GGB,Materials,Gerdau SA
GGG,Industrials,Graco Inc
GHC,Consumer Discretionary,Graham Holdings Co
GHG,Consumer Discretionary,GreenTree Hospitality Group Ltd
GHL,Financials,Greenhill & Co Inc
GHLD,Financials,Guild Holdings Co
GHM,Industrials,Graham Corp
GIB,Information Technology,CGI Inc
GIC,Industrials,Global Industrial Co
GIL,Consumer Discretionary,Gildan Activewear Inc
GIS,Consumer Staples,General Mills Inc
GKOS,Health Care,Glaukos Corp
GL,Financials,Globe Life Inc
GLOB,Information Technology,Globant SA
GLT,Materials,Glatfelter Corp
GLW,Information Technology,Corning Inc
GM,Consumer Discretionary,General Motors Co
GME,Consumer Discretionary,GameStop Corp
GMED,Health Care,Globus Medical Inc
GMRE,Real Estate,Global Medical REIT Inc
GMS,Industrials,GMS Inc
GNE,Utilities,Genie Energy Ltd
GNK,Industrials,Genco Shipping & Trading Ltd
GNL,Real Estate,Global Net Lease Inc
GNRC,Industrials,Generac Holdings Inc
GNTY,Financials,Guaranty Bancshares Inc
GNW,Financials,Genworth Financial Inc
GOL,Industrials,Gol Linhas Aereas Inteligentes SA
GOLD,Materials,Barrick Gold Corp
GOLF,Consumer Discretionary,Acushnet Holdings Corp
GOOS,Consumer Discretionary,Canada Goose Holdings Inc
GOTU,Consumer Discretionary,Gaotu Techedu Inc
GPC,Consumer Discretionary,Genuine Parts Co
GPI,Consumer Discretionary,Group 1 Automotive Inc
GPK,Materials,Graphic Packaging Holding Co
GPMT,Financials,Granite Point Mortgage Trust Inc
GPN,Financials,Global Payments Inc
GPOR,Energy,Gulfport Energy Corp
GPRK,Energy,GeoPark Ltd
GPS,Consumer Discretionary,Gap Inc
GRBK,Consumer Discretionary,Green Brick Partners Inc
GRC,Industrials,Gorman-Rupp Co
GRMN,Consumer Discretionary,Garmin Ltd
GRND,Communication Services,Grindr Inc
GROV,Consumer Discretionary,Grove Collaborative Holdings Inc
GS,Financials,Goldman Sachs Group Inc
GSK,Health Care,GSK plc
GSL,Industrials,Global Ship Lease Inc
GTES,Industrials,Gates Industrial Corporation PLC
GTLS,Industrials,Chart Industries Inc
GTN,Communication Services,Gray Television Inc
GTNa,Communication Services,Gray Television Inc
GTY,Real Estate,Getty Realty Corp
GVA,Industrials,Granite Construction Inc
GWH,Industrials,Ess Tech Inc
GWRE,Information Technology,Guidewire Software Inc
GWW,Industrials,WW Grainger Inc
GXO,Industrials,GXO Logistics Inc
H,Consumer Discretionary,Hyatt Hotels Corp
HAE,Health Care,Haemonetics Corp
HAL,Energy,Halliburton Co
HASI,Financials,Hannon Armstrong Sustainable Infrastructure Capital Inc
HAYW,Industrials,Hayward Holdings Inc
HBB,Consumer Discretionary,Hamilton Beach Brands Holding Co
HBI,Consumer Discretionary,HanesBrands Inc
HBM,Materials,Hudbay Minerals Inc
HCA,Health Care,HCA Healthcare Inc
HCC,Materials,Warrior Met Coal Inc
HCI,Financials,Hci Group Inc
HD,Consumer Discretionary,Home Depot Inc
HDB,Financials,HDFC Bank Ltd
HE,Utilities,Hawaiian Electric Industries Inc
HEI,Industrials,HEICO Corp
HEIa,Industrials,HEICO Corp
HES,Energy,Hess Corp
HGTY,Financials,Hagerty Inc
HGV,Consumer Discretionary,Hilton Grand Vacations Inc
HHC,Real Estate,Howard Hughes Corp
HI,Industrials,Hillenbrand Inc
HIG,Financials,Hartford Financial Services Group Inc
HII,Industrials,Huntington Ingalls Industries Inc
HIMS,Health Care,Hims & Hers Health Inc
HIPO,Financials,Hippo Holdings Inc
HIW,Real Estate,Highwoods Properties Inc
HKD,Information Technology,AMTD Digital Inc
HL,Materials,Hecla Mining Co
HLF,Consumer Staples,Herbalife Ltd
HLGN,Industrials,Heliogen Inc
HLI,Financials,Houlihan Lokey Inc
HLIO,Industrials,Helios Technologies Inc
HLLY,Consumer Discretionary,Holley Inc
HLN,Consumer Staples,HALEON PLC
HLT,Consumer Discretionary,Hilton Worldwide Holdings Inc
HLX,Energy,Helix Energy Solutions Group Inc
HMC,Consumer Discretionary,Honda Motor Co Ltd
HMN,Financials,Horace Mann Educators Corp
HMY,Materials,Harmony Gold Mining Company Ltd
HNI,Industrials,HNI Corp
HOG,Consumer Discretionary,Harley-Davidson Inc
HOMB,Financials,Home BancShares Inc
HOUS,Real Estate,Anywhere Real Estate Inc
HOV,Consumer Discretionary,Hovnanian Enterprises Inc
HP,Energy,Helmerich and Payne Inc
HPE,Information Technology,Hewlett Packard Enterprise Co
HPP,Real Estate,Hudson Pacific Properties Inc
HPQ,Information Technology,HP Inc
HR,Real Estate,Healthcare Realty Trust Inc
HRB,Consumer Discretionary,H & R Block Inc
HRI,Industrials,Herc Holdings Inc
HRL,Consumer Staples,Hormel Foods Corp
HRT,Industrials,HireRight Holdings Corp
HRTG,Financials,Heritage Insurance Holdings Inc
HSBC,Financials,HSBC Holdings PLC
HSC,Industrials,Harsco Corp
HSHP,Industrials,Himalaya Shipping Ltd
HSY,Consumer Staples,Hershey Co
HT,Real Estate,Hersha Hospitality Trust
HTH,Financials,Hilltop Holdings Inc
HUBB,Industrials,Hubbell Inc
HUBS,Information Technology,HubSpot Inc
HUM,Health Care,Humana Inc
HUN,Materials,Huntsman Corp
HUYA,Communication Services,HUYA Inc
HVT,Consumer Discretionary,Haverty Furniture Companies Inc
HVTa,Consumer Discretionary,Haverty Furniture Companies Inc
HWM,Industrials,Howmet Aerospace Inc
HXL,Industrials,Hexcel Corp
HY,Industrials,Hyster-Yale Materials Handling Inc
HYLN,Industrials,Hyliion Holdings Corp
HZO,Consumer Discretionary,MarineMax Inc
IAG,Materials,IAMGOLD Corp
IBM,Information Technology,International Business Machines Corp
IBN,Financials,ICICI Bank Ltd
IBP,Consumer Discretionary,Installed Building Products Inc
ICD,Energy,Independence Contract Drilling Inc
ICE,Financials,Intercontinental Exchange Inc
ICL,Materials,ICL Group Ltd
IDA,Utilities,Idacorp Inc
IDT,Communication Services,IDT Corp
IEX,Industrials,IDEX Corp
IFF,Materials,International Flavors & Fragrances Inc
IFS,Financials,Intercorp Financial Services Inc
IGT,Consumer Discretionary,International Game Technology PLC
IH,Communication Services,Ihuman Inc
IHG,Consumer Discretionary,InterContinental Hotels Group PLC
IHS,Communication Services,IHS Holding Ltd
IIIN,Industrials,Insteel Industries Inc
IIPR,Real Estate,Innovative Industrial Properties Inc
IMAX,Communication Services,Imax Corp
INFA,Information Technology,Informatica Inc
INFY,Information Technology,Infosys Ltd
ING,Financials,ING Groep NV
INGR,Consumer Staples,Ingredion Inc
INN,Real Estate,Summit Hotel Properties Inc
INSP,Health Care,Inspire Medical Systems Inc
INST,Information Technology,Instructure Holdings Inc
INSW,Energy,International Seaways Inc
INT,Energy,World Fuel Services Corp
INVH,Real Estate,Invitation Homes Inc
IONQ,Information Technology,IONQ Inc
IOT,Information Technology,Samsara Inc
IP,Materials,International Paper Co
IPG,Communication Services,Interpublic Group of Companies Inc
IPI,Materials,Intrepid Potash Inc
IQV,Health Care,IQVIA Holdings Inc
IR,Industrials,Ingersoll Rand Inc
IRM,Real Estate,Iron Mountain Inc
IRNT,Information Technology,IronNet Inc
IRS,Real Estate,IRSA Inversiones y Representaciones SA
IRT,Real Estate,Independence Realty Trust Inc
IT,Information Technology,Gartner Inc
ITCL,Financials,Banco Itau Chile
ITGR,Health Care,Integer Holdings Corp
ITT,Industrials,ITT Inc
ITUB,Financials,Itau Unibanco Holding SA
ITW,Industrials,Illinois Tool Works Inc
IVR,Financials,Invesco Mortgage Capital Inc
IVT,Real Estate,Inventrust Properties Corp
IVZ,Financials,Invesco Ltd
IX,Financials,ORIX Corp
J,Industrials,Jacobs Solutions Inc
JBGS,Real Estate,JBG SMITH Properties
JBI,Industrials,Janus International Group Inc
JBL,Information Technology,Jabil Inc
JBT,Industrials,John Bean Technologies Corp
JCI,Industrials,Johnson Controls International PLC
JEF,Financials,Jefferies Financial Group Inc
JELD,Industrials,JELD-WEN Holding Inc
JHG,Financials,Janus Henderson Group PLC
JHX,Materials,James Hardie Industries PLC
JILL,Consumer Discretionary,JJill Inc
JKS,Information Technology,JinkoSolar Holding Co Ltd
JLL,Real Estate,Jones Lang LaSalle Inc
JMIA,Consumer Discretionary,Jumia Technologies AG
JNJ,Health Care,Johnson & Johnson
JNPR,Information Technology,Juniper Networks Inc
JOBY,Industrials,Joby Aviation Inc
JOE,Real Estate,St Joe Co
JPM,Financials,JPMorgan Chase & Co
JT,Financials,Jianpu Technology Inc
JWN,Consumer Discretionary,Nordstrom Inc
JXN,Financials,Jackson Financial Inc
K,Consumer Staples,Kellogg Co
KAI,Industrials,Kadant Inc
KAMN,Industrials,Kaman Corp
KAR,Industrials,Openlane Inc
KB,Financials,KB Financial Group Inc
KBH,Consumer Discretionary,KB Home
KBR,Industrials,KBR Inc
KD,Information Technology,Kyndryl Holdings Inc
KEN,Utilities,Kenon Holdings Ltd
KEP,Utilities,Korea Electric Power Corp
KEX,Industrials,Kirby Corp
KEY,Financials,KeyCorp
KEYS,Information Technology,Keysight Technologies Inc
KFS,Financials,Kingsway Financial Services Inc
KFY,Industrials,Korn Ferry
KGC,Materials,Kinross Gold Corp
KIM,Real Estate,Kimco Realty Corp
KIND,Communication Services,Nextdoor Holdings Inc
KKR,Financials,KKR & Co Inc
KLR,Information Technology,Kaleyra Inc
KMB,Consumer Staples,Kimberly-Clark Corp
KMI,Energy,Kinder Morgan Inc
KMPR,Financials,Kemper Corp
KMT,Industrials,Kennametal Inc
KMX,Consumer Discretionary,Carmax Inc
KN,Information Technology,Knowles Corp
KNF,Unable to collect data for the field 'TR.GICSSector' and some specific identifier(s).,Knife River Corp
KNSL,Financials,Kinsale Capital Group Inc
KNTK,Energy,Kinetik Holdings Inc
KNX,Industrials,Knight-Swift Transportation Holdings Inc
KO,Consumer Staples,Coca-Cola Co
KODK,Information Technology,Eastman Kodak Co
KOF,Consumer Staples,Coca-Cola Femsa SAB de CV
KOP,Materials,Koppers Holdings Inc
KORE,Communication Services,KORE Group Holdings Inc
KOS,Energy,Kosmos Energy Ltd
KR,Consumer Staples,Kroger Co
KRC,Real Estate,Kilroy Realty Corp
KREF,Financials,KKR Real Estate Finance Trust Inc
KRG,Real Estate,Kite Realty Group Trust
KRO,Materials,Kronos Worldwide Inc
KSS,Consumer Discretionary,Kohls Corp
KT,Communication Services,KT Corp
KTB,Consumer Discretionary,Kontoor Brands Inc
KUKE,Communication Services,Kuke Music Holding Ltd
KW,Real Estate,Kennedy-Wilson Holdings Inc
KWR,Materials,Quaker Chemical Corp
L,Financials,Loews Corp
LAC,Materials,Lithium Americas Corp
LAD,Consumer Discretionary,Lithia Motors Inc
LADR,Financials,Ladder Capital Corp
LANV,Consumer Discretionary,Lanvin Group Holdings Ltd
LAW,Information Technology,CS Disco Inc
LAZ,Financials,Lazard Ltd
LBRT,Energy,Liberty Energy Inc
LC,Financials,LendingClub Corp
LCII,Consumer Discretionary,LCI Industries
LDI,Financials,Loandepot Inc
LDOS,Industrials,Leidos Holdings Inc
LEA,Consumer Discretionary,Lear Corp
LEG,Consumer Discretionary,Leggett & Platt Inc
LEJU,Real Estate,Leju Holdings Ltd
LEN,Consumer Discretionary,Lennar Corp
LENb,Consumer Discretionary,Lennar Corp
LEV,Industrials,Lion Electric Co
LEVI,Consumer Discretionary,Levi Strauss & Co
LFT,Financials,Lument Finance Trust Inc
LGFa,Communication Services,Lions Gate Entertainment Corp
LGFb,Communication Services,Lions Gate Entertainment Corp
LH,Health Care,Laboratory Corporation of America Holdings
LHX,Industrials,L3Harris Technologies Inc
LICY,Industrials,Li-Cycle Holdings Corp
LII,Industrials,Lennox International Inc
LIN,Materials,Linde PLC
LITB,Consumer Discretionary,LightInTheBox Holding Co Ltd
LL,Consumer Discretionary,LL Flooring Holdings Inc
LLAP,Industrials,Terran Orbital Corp
LLY,Health Care,Eli Lilly and Co
LMND,Financials,Lemonade Inc
LMT,Industrials,Lockheed Martin Corp
LNC,Financials,Lincoln National Corp
LND,Consumer Staples,Brasilagro Companhia Brasileira de Propriedades Agricolas
LNN,Industrials,Lindsay Corp
LOB,Financials,Live Oak Bancshares Inc
LOCL,Consumer Staples,Local Bounti Corp
LOMA,Materials,Loma Negra Compania Industrial Argentina SA
LOW,Consumer Discretionary,Lowe's Companies Inc
LPG,Energy,Dorian LPG Ltd
LPL,Information Technology,LG Display Co Ltd
LPX,Materials,Louisiana-Pacific Corp
LRN,Consumer Discretionary,Stride Inc
LSI,Real Estate,Life Storage Inc
LSPD,Information Technology,Lightspeed Commerce Inc
LTC,Real Estate,LTC Properties Inc
LTH,Consumer Discretionary,Life Time Group Holdings Inc
LTHM,Materials,Livent Corp
LU,Financials,Lufax Holding Ltd
LUMN,Communication Services,Lumen Technologies Inc
LUV,Industrials,Southwest Airlines Co
LVS,Consumer Discretionary,Las Vegas Sands Corp
LVWR,Consumer Discretionary,LiveWire Group Inc
LW,Consumer Staples,Lamb Weston Holdings Inc
LXFR,Industrials,Luxfer Holdings PLC
LXP,Real Estate,LXP Industrial Trust
LXU,Materials,LSB Industries Inc
LYB,Materials,LyondellBasell Industries NV
LYG,Financials,Lloyds Banking Group PLC
LYV,Communication Services,Live Nation Entertainment Inc
LZB,Consumer Discretionary,La-Z-Boy Inc
M,Consumer Discretionary,Macy's Inc
MA,Financials,Mastercard Inc
MAA,Real Estate,Mid-America Apartment Communities Inc
MAC,Real Estate,Macerich Co
MAN,Industrials,ManpowerGroup Inc
MANU,Communication Services,Manchester United PLC
MAS,Industrials,Masco Corp
MATV,Materials,Mativ Holdings Inc
MATX,Industrials,Matson Inc
MAX,Communication Services,Mediaalpha Inc
MBC,Industrials,MasterBrand Inc
MBI,Financials,MBIA Inc
MC,Financials,Moelis & Co
MCB,Financials,Metropolitan Bank Holding Corp
MCD,Consumer Discretionary,McDonald's Corp
MCK,Health Care,Mckesson Corp
MCO,Financials,Moody's Corp
MCS,Communication Services,Marcus Corp
MCW,Consumer Discretionary,Mister Car Wash Inc
MCY,Financials,Mercury General Corp
MD,Health Care,Pediatrix Medical Group Inc
MDC,Consumer Discretionary,MDC Holdings Inc
MDT,Health Care,Medtronic PLC
MDU,Industrials,MDU Resources Group Inc
MDV,Real Estate,Modiv Inc
MEC,Industrials,Mayville Engineering Company Inc
MED,Consumer Staples,Medifast Inc
MEG,Industrials,Montrose Environmental Group Inc
MEI,Information Technology,Methode Electronics Inc
MET,Financials,MetLife Inc
MFA,Financials,MFA Financial Inc
MFC,Financials,Manulife Financial Corp
MFG,Financials,Mizuho Financial Group Inc
MG,Industrials,Mistras Group Inc
MGA,Consumer Discretionary,Magna International Inc
MGM,Consumer Discretionary,MGM Resorts International
MGY,Energy,Magnolia Oil & Gas Corp
MHK,Consumer Discretionary,Mohawk Industries Inc
MHO,Consumer Discretionary,M/I Homes Inc
MIR,Information Technology,Mirion Technologies Inc
MITT,Financials,AG Mortgage Investment Trust Inc
MIXT,Information Technology,MIX Telematics Ltd
MKC,Consumer Staples,McCormick & Company Inc
MKCv,Consumer Staples,McCormick & Company Inc
MKFG,Industrials,Markforged Holding Corp
MKL,Financials,Markel Group Inc
ML,Financials,MoneyLion Inc
MLI,Industrials,Mueller Industries Inc
MLM,Materials,Martin Marietta Materials Inc
MLNK,Information Technology,Meridianlink Inc
MLP,Real Estate,Maui Land & Pineapple Company Inc
MLR,Industrials,Miller Industries Inc
MMC,Financials,Marsh & McLennan Companies Inc
